Part Number,Bearing Number,Shaft Size,Base to Center Height,Bolt Spacing Min,Bolt Spacing Max,Bolt Hole Spacing - Across,C0 - Static Load,C - Dynamic Load (Basic),CAD,LinkToPart,Engineering Group,Bearing Number,Shaft Size,Shaft Size Type,Full Timken Part Number,Locking Style,Housing Construction,UPC Code,Dimension A,Dimension B,Dimension C,Dimension D Min,Dimension D Max,Dimension E,Dimension F,Dimension G,Dimension H,Dimension J (Bolt Size),Dimension K,Dimension L,Dimension M,Dimension R,Dimension S,C0 - Static Load,C - Dynamic Load (Basic),e - Geometry Factor,Y1 - Geometry Factor,Y2 - Geometry Factor,Oil Lubrication - M/N Seal,Oil Lubrication - T Seal,Oil Lubrication - B/C/O Seal,Grease Lubrication - M/N Seal,Grease Lubrication - T Seal,Grease Lubrication - B/C/O Seal,Float,Shaft Tolerance,Eng Internal Radial Clearance - Min,Eng Internal Radial Clearance - Max,Pre Install Clearance Min,Pre Install Clearance Max
QMPH26J125S,22226 ,125 mm,6 in / 152.4 mm,16 in / 406.4 mm,17.13 in / 435.1 mm,3.38 in / 85.9 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmph26j125s,Mounted Bearing,22226,125 mm,Metric,QMPH26J125SB/QMPH26J125SC/QMPH26J125SEB/QMPH26J125SEC/QMPH26J125SEM/QMPH26J125SEN/QMPH26J125SEO/QMPH26J125SET/QMPH26J125SM/QMPH26J125SN/QMPH26J125SO/QMPH26J125ST,Eccentric,Four-Bolt Pillow Block,0883450033749/0883450033756/0883450138383/0883450138390/0883450138406/0883450138413/0883450138444/0883450138451/0883450157520/0883450157926/0883450251778/0883450251938,6 in/152.4 mm,11.18 in/284 mm,6.89 in/175 mm,16 in/406.4 mm,17.13 in/435.1 mm,3.38 in/85.9 mm,19.7 in/500.4 mm,5.04 in/128 mm,2.04 in/51.8 mm,1 in/24 mm,2.31 in/58.7 mm,6.24 in/158.5 mm,3.72 in/94.5 mm,-0.03 in/-0.8 mm,6.03 in/153.2 mm,212000 lbf/945000 N,170000 lbf/757000 N,0.26,2.62,3.9,700 rpm,1500 rpm,400 rpm,700 rpm,1000 rpm,400 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0037,0.0057,0.0037 in/0.095 mm,0.0057 in/0.145 mm
QMPX26J125S,22226 ,125 mm,6.125 in / 155.6 mm,15.25 in / 387.4 mm,16.75 in / 425.5 mm,4-1/4 in / 108 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx26j125s,Mounted Bearing,22226,125 mm,Metric,QMPX26J125SB/QMPX26J125SC/QMPX26J125SEB/QMPX26J125SEC/QMPX26J125SEM/QMPX26J125SEN/QMPX26J125SEO/QMPX26J125SET/QMPX26J125SM/QMPX26J125SN/QMPX26J125SO/QMPX26J125ST,Eccentric,Four-Bolt Pillow Block,0883450159586/0883450159760/0883450159845/0883450159920/0883450160001/0883450160315/0883450160490/0883450160575/0883450160650/0883450160735/0883450252874/0883450253291,6.125 in/155.6 mm,11.15 in/283.2 mm,6.89 in/175 mm,15.25 in/387.4 mm,16.75 in/425.5 mm,4-1/4 in/108 mm,20.25 in/514.4 mm,6.75 in/171.5 mm,2 in/50.8 mm,1.125 in/24 mm,2.31 in/58.7 mm,7.1 in/180.3 mm,3.72 in/94.5 mm,-0.06 in/-1.5 mm,6.04 in/153.4 mm,212000 lbf/945000 N,170000 lbf/757000 N,0.26,2.62,3.9,700 rpm,1500 rpm,400 rpm,700 rpm,1000 rpm,400 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0037,0.0057,0.0037 in/0.095 mm,0.0057 in/0.145 mm
QMPR26J125S,22226 ,125 mm,5.5 in / 139.7 mm,13 in / 330.2 mm,15.88 in / 403.4 mm,2.81 in / 71.4 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr26j125s,Mounted Bearing,22226,125 mm,Metric,,Eccentric,Four-Bolt Pillow Block,,5.5 in/139.7 mm,11.01 in/179.7 mm,6.89 in/175 mm,13 in/330.2 mm,15.88 in/403.4 mm,2.81 in/71.4 mm,17.5 in/444.5 mm,5.04 in/128 mm,1.54 in/39.1 mm,0.875 in/24 mm,2.31 in/58.7 mm,6.24 in/158.5 mm,3.72 in/94.5 mm,-0.04 in/-1 mm,6.03 in/153.2 mm,212000 lbf/945000 N,170000 lbf/757000 N,0.26,2.62,3.9,700 rpm,1500 rpm,400 rpm,700 rpm,1000 rpm,400 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0053,0.0067,0.0053 in/0.135 mm,0.0067 in/0.170 mm
QMPF26J130S,22226 ,130 mm,5.5 in / 139.7 mm,13.75 in / 349.3 mm,15.88 in / 403.4 mm,2.75 in / 69.9 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf26j130s,Mounted Bearing,22226,130 mm,Metric,QMPF26J130SB/QMPF26J130SC/QMPF26J130SEB/QMPF26J130SEC/QMPF26J130SEM/QMPF26J130SEN/QMPF26J130SEO/QMPF26J130SET/QMPF26J130SM/QMPF26J130SN/QMPF26J130SO/QMPF26J130ST,Eccentric,Four-Bolt Pillow Block,0883450155946/0883450156103/0883450156189/0883450156264/0883450156349/0883450156677/0883450156837/0883450156912/0883450156998/0883450157070/0883450250887/0883450251303,5.5 in/139.7 mm,11.01 in/279.7 mm,6.89 in/175 mm,13.75 in/349.3 mm,15.88 in/403.4 mm,2.75 in/69.9 mm,17.5 in/444.5 mm,5.04 in/128 mm,1.54 in/39.1 mm,0.875 in/24 mm,2.31 in/58.7 mm,6.25 in/158.8 mm,3.73 in/94.7 mm,-0.03 in/-0.8 mm,6.04 in/153.4 mm,212000 lbf/945000 N,170000 lbf/757000 N,0.26,2.62,3.9,700 rpm,1500 rpm,400 rpm,700 rpm,1000 rpm,400 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0037,0.0057,0.0037 in/0.095 mm,0.0057 in/0.145 mm
QMPG26J130S,22226 ,130 mm,5.91 in / 150 mm,15.13 in / 384.3 mm,17.63 in / 447.8 mm,3.15 in / 80 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpg26j130s,Mounted Bearing,22226,130 mm,Metric,QMPG26J130SB/QMPG26J130SC/QMPG26J130SEB/QMPG26J130SEC/QMPG26J130SEM/QMPG26J130SEN/QMPG26J130SEO/QMPG26J130SET/QMPG26J130SM/QMPG26J130SN/QMPG26J130SO/QMPG26J130ST,Eccentric,Four-Bolt Pillow Block,0883450139885/0883450139892/0883450139908/0883450139915/0883450139946/0883450158350/0883450158756/0883450159043/0883450252126/0883450252287/0883450329064/0883450329071,5.91 in/150 mm,11.08 in/281.4 mm,6.89 in/175 mm,15.13 in/384.3 mm,17.63 in/447.8 mm,3.15 in/80 mm,19.69 in/500.1 mm,5.04 in/128 mm,1.94 in/49.3 mm,1 in/24 mm,2.31 in/58.7 mm,6.24 in/158.5 mm,3.72 in/94.5 mm,-0.27 in/-6.9 mm,6.04 in/153.4 mm,212000 lbf/945000 N,170000 lbf/757000 N,0.26,2.62,3.9,700 rpm,1500 rpm,400 rpm,700 rpm,1000 rpm,400 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0037,0.0057,0.0037 in/0.095 mm,0.0057 in/0.145 mm
QMPH26J130S,22226 ,130 mm,6 in / 152.4 mm,16 in / 406.4 mm,17.13 in / 435.1 mm,3.38 in / 85.9 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmph26j130s,Mounted Bearing,22226,130 mm,Metric,QMPH26J130SB/QMPH26J130SC/QMPH26J130SEB/QMPH26J130SEC/QMPH26J130SEM/QMPH26J130SEN/QMPH26J130SEO/QMPH26J130SET/QMPH26J130SM/QMPH26J130SN/QMPH26J130SO/QMPH26J130ST,Eccentric,Four-Bolt Pillow Block,0883450033763/0883450033794/0883450138680/0883450138697/0883450138703/0883450138710/0883450138741/0883450138758/0883450157551/0883450157957/0883450251808/0883450251969,6 in/152.4 mm,11.18 in/284 mm,6.89 in/175 mm,16 in/406.4 mm,17.13 in/435.1 mm,3.38 in/85.9 mm,19.7 in/500.4 mm,5.04 in/128 mm,2.04 in/51.8 mm,1 in/24 mm,2.31 in/58.7 mm,6.24 in/158.5 mm,3.72 in/94.5 mm,-0.03 in/-0.8 mm,6.03 in/153.2 mm,212000 lbf/945000 N,170000 lbf/757000 N,0.26,2.62,3.9,700 rpm,1500 rpm,400 rpm,700 rpm,1000 rpm,400 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0037,0.0057,0.0037 in/0.095 mm,0.0057 in/0.145 mm
QMPX26J130S,22226 ,130 mm,6.125 in / 155.6 mm,15.25 in / 387.4 mm,16.75 in / 425.5 mm,4-1/4 in / 108 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx26j130s,Mounted Bearing,22226,130 mm,Metric,QMPX26J130SB/QMPX26J130SC/QMPX26J130SEB/QMPX26J130SEC/QMPX26J130SEM/QMPX26J130SEN/QMPX26J130SEO/QMPX26J130SET/QMPX26J130SM/QMPX26J130SN/QMPX26J130SO/QMPX26J130ST,Eccentric,Four-Bolt Pillow Block,0883450252904/0883450329378/0883450329385/0883450329392/0883450329408/0883450329415/0883450329422/0883450329439/0883450329446/0883450329453/0883450329460/0883450329743,6.125 in/155.6 mm,11.15 in/283.2 mm,6.89 in/175 mm,15.25 in/387.4 mm,16.75 in/425.5 mm,4-1/4 in/108 mm,20.25 in/514.4 mm,6.75 in/171.5 mm,2 in/50.8 mm,1.125 in/24 mm,2.31 in/58.7 mm,7.1 in/180.3 mm,3.72 in/94.5 mm,-0.06 in/-1.5 mm,6.04 in/153.4 mm,212000 lbf/945000 N,170000 lbf/757000 N,0.26,2.62,3.9,700 rpm,1500 rpm,400 rpm,700 rpm,1000 rpm,400 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0037,0.0057,0.0037 in/0.095 mm,0.0057 in/0.145 mm
QMPR26J130S,22226 ,130 mm,5.5 in / 139.7 mm,13 in / 330.2 mm,15.88 in / 403.4 mm,2.81 in / 71.4 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr26j130s,Mounted Bearing,22226,130 mm,Metric,,Eccentric,Four-Bolt Pillow Block,,5.5 in/139.7 mm,11.01 in/179.7 mm,6.89 in/175 mm,13 in/330.2 mm,15.88 in/403.4 mm,2.81 in/71.4 mm,17.5 in/444.5 mm,5.04 in/128 mm,1.54 in/39.1 mm,0.875 in/24 mm,2.31 in/58.7 mm,6.24 in/158.5 mm,3.72 in/94.5 mm,-0.04 in/-1 mm,6.03 in/153.2 mm,212000 lbf/945000 N,170000 lbf/757000 N,0.26,2.62,3.9,700 rpm,1500 rpm,400 rpm,700 rpm,1000 rpm,400 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0053,0.0067,0.0053 in/0.135 mm,0.0067 in/0.170 mm
QMPF30J140S,23230 ,140 mm,6.69 in / 169.9 mm,17.38 in / 441.5 mm,19.13 in / 485.9 mm,3-3/4 in / 95.3 mm,372000 lbf / 1660000 N,286000 lbf / 1270000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf30j140s,Mounted Bearing,23230,140 mm,Metric,QMPF30J140SB/QMPF30J140SC/QMPF30J140SEB/QMPF30J140SEC/QMPF30J140SEM/QMPF30J140SEN/QMPF30J140SEO/QMPF30J140SET/QMPF30J140SM/QMPF30J140SN/QMPF30J140SO/QMPF30J140ST,Eccentric,Four-Bolt Pillow Block,0883450155977/0883450156110/0883450156196/0883450156271/0883450156356/0883450156707/0883450156844/0883450156929/0883450157001/0883450157087/0883450250917/0883450251334,6.69 in/169.9 mm,13 in/330.2 mm,8.07 in/205 mm,17.38 in/441.5 mm,19.13 in/485.9 mm,3-3/4 in/95.3 mm,22.0 in/558.8 mm,6.75 in/171.5 mm,3 in/76.2 mm,1 in/24 mm,2.99 in/75.9 mm,7.94 in/201.7 mm,4.57 in/116.1 mm,0.26 in/6.6 mm,7.56 in/192 mm,372000 lbf/1660000 N,286000 lbf/1270000 N,0.32,2.08,3.10,650 rpm,950 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0043,0.0067,0.0043 in/0.110 mm,0.0067 in/0.170 mm
QMPX30J140S,23230 ,140 mm,6.688 in / 169.9 mm,17.32 in / 439.9 mm,19.13 in / 485.9 mm,3.68 in / 93.5 mm,372000 lbf / 1660000 N,286000 lbf / 1270000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx30j140s,Mounted Bearing,23230,140 mm,Metric,QMPX30J140SB/QMPX30J140SC/QMPX30J140SEB/QMPX30J140SEC/QMPX30J140SEM/QMPX30J140SEN/QMPX30J140SEO/QMPX30J140SET/QMPX30J140SM/QMPX30J140SN/QMPX30J140SO/QMPX30J140ST,Eccentric,Four-Bolt Pillow Block,0883450159647/0883450159784/0883450159869/0883450159944/0883450160025/0883450160377/0883450160513/0883450160599/0883450160674/0883450160759/0883450252935/0883450253352,6.688 in/169.9 mm,13 in/330.2 mm,8.07 in/205 mm,17.32 in/439.9 mm,19.13 in/485.9 mm,3.68 in/93.5 mm,22.0 in/558.8 mm,6.75 in/171.5 mm,3 in/76.2 mm,1.125 in/24 mm,2.99 in/75.9 mm,7.94 in/201.7 mm,4.57 in/116.1 mm,0.26 in/6.6 mm,7.56 in/192 mm,372000 lbf/1660000 N,286000 lbf/1270000 N,0.32,2.08,3.10,650 rpm,950 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0043,0.0067,0.0043 in/0.110 mm,0.0067 in/0.170 mm
QMPG30J140S,23230 ,140 mm,6.693 in / 170 mm,17.25 in / 438.2 mm,19 in / 482.6 mm,3.54 in / 89.9 mm,372000 lbf / 1660000 N,286000 lbf / 1270000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpg30j140s,Mounted Bearing,23230,140 mm,Metric,QMPG30J140SB/QMPG30J140SC/QMPG30J140SEB/QMPG30J140SEC/QMPG30J140SEM/QMPG30J140SEN/QMPG30J140SEO/QMPG30J140SET/QMPG30J140SM/QMPG30J140SN/QMPG30J140SO/QMPG30J140ST,Eccentric,Four-Bolt Pillow Block,883450033169/883450033190/883450158381/883450158480/883450158565/883450158640/883450158787/883450158886/883450158961/883450159050/883450252157/883450252317,6.693 in/170 mm,13.08 in/332.2 mm,8.07 in/205 mm,17.25 in/438.2 mm,19 in/482.6 mm,3.54 in/89.9 mm,21.65 in/549.9 mm,6.75 in/171.5 mm,3 in/76.2 mm,1 in/24 mm,2.99 in/75.9 mm,7.82 in/198.6 mm,4.57 in/116.1 mm,0.38 in/9.7 mm,7.56 in/192 mm,372000 lbf/1660000 N,286000 lbf/1270000 N,0.32,2.08,3.10,650 rpm,950 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0043,0.0067,0.0043 in/0.110 mm,0.0067 in/0.170 mm
QMPH30J140S,23230 ,140 mm,6.688 in / 169.9 mm,17.38 in / 441.5 mm,19.13 in / 485.9 mm,3-3/4 in / 95.3 mm,372000 lbf / 1660000 N,286000 lbf / 1270000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmph30j140s,Mounted Bearing,23230,140 mm,Metric,QMPH30J140SB/QMPH30J140SC/QMPH30J140SEB/QMPH30J140SEC/QMPH30J140SEM/QMPH30J140SEN/QMPH30J140SEO/QMPH30J140SET/QMPH30J140SM/QMPH30J140SN/QMPH30J140SO/QMPH30J140ST,Eccentric,Four-Bolt Pillow Block,883450033862/883450033893/883450157582/883450157681/883450157766/883450157841/883450157988/883450158084/883450158169/883450158244/883450251839/883450251990,6.688 in/169.9 mm,13.02 in/330.7 mm,8.07 in/205 mm,17.38 in/441.5 mm,19.13 in/485.9 mm,3-3/4 in/95.3 mm,22.0 in/558.8 mm,6.75 in/171.5 mm,3 in/76.2 mm,1 in/24 mm,2.99 in/75.9 mm,7.84 in/199.1 mm,4.57 in/116.1 mm,0.2 in/5.1 mm,7.56 in/192 mm,372000 lbf/1660000 N,286000 lbf/1270000 N,0.32,2.08,3.10,650 rpm,950 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0043,0.0067,0.0043 in/0.110 mm,0.0067 in/0.170 mm
QMPF30J150S,23230 ,150 mm,6.69 in / 169.9 mm,17.38 in / 441.5 mm,19.13 in / 485.9 mm,3-3/4 in / 95.3 mm,372000 lbf / 1660000 N,286000 lbf / 1270000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf30j150s,Mounted Bearing,23230,150 mm,Metric,QMPF30J150SB/QMPF30J150SC/QMPF30J150SEB/QMPF30J150SEC/QMPF30J150SEM/QMPF30J150SEN/QMPF30J150SEO/QMPF30J150SET/QMPF30J150SM/QMPF30J150SN/QMPF30J150SO/QMPF30J150ST,Eccentric,Four-Bolt Pillow Block,0883450156004/0883450156127/0883450156202/0883450156288/0883450156363/0883450156738/0883450156851/0883450156936/0883450157018/0883450157094/0883450250948/0883450251365,6.69 in/169.9 mm,13 in/330.2 mm,8.07 in/205 mm,17.38 in/441.5 mm,19.13 in/485.9 mm,3-3/4 in/95.3 mm,22.0 in/558.8 mm,6.75 in/171.5 mm,3 in/76.2 mm,1 in/24 mm,2.99 in/75.9 mm,7.94 in/201.7 mm,4.57 in/116.1 mm,0.26 in/6.6 mm,7.56 in/192 mm,372000 lbf/1660000 N,286000 lbf/1270000 N,0.32,2.08,3.10,650 rpm,950 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0043,0.0067,0.0043 in/0.110 mm,0.0067 in/0.170 mm
QMPX30J150S,23230 ,150 mm,7.063 in / 179.4 mm,19.25 in / 489 mm,21.75 in / 552.5 mm,4.188 in / 106.4 mm,372000 lbf / 1660000 N,286000 lbf / 1270000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx30j150s,Mounted Bearing,23230,150 mm,Metric,QMPX30J150SB/QMPX30J150SC/QMPX30J150SEB/QMPX30J150SEC/QMPX30J150SEM/QMPX30J150SEN/QMPX30J150SEO/QMPX30J150SET/QMPX30J150SM/QMPX30J150SN/QMPX30J150SO/QMPX30J150ST,Eccentric,Four-Bolt Pillow Block,0883450034791/0883450034821/0883450252966/0883450253383/0883450262521/0883450262538/0883450262545/0883450262552/0883450262606/0883450262613/0883450262620/0883450262637,7.063 in/179.4 mm,13.38 in/339.9 mm,8.07 in/205 mm,19.25 in/489 mm,21.75 in/552.5 mm,4.188 in/106.4 mm,24-3/4 in/628.7 mm,6.75 in/171.5 mm,3.37 in/85.6 mm,1.125 in/24 mm,2.99 in/75.9 mm,7.75 in/196.9 mm,4.57 in/116.1 mm,0.19 in/4.8 mm,7.56 in/192 mm,372000 lbf/1660000 N,286000 lbf/1270000 N,0.32,2.08,3.10,650 rpm,950 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0043,0.0067,0.0043 in/0.110 mm,0.0067 in/0.170 mm
QMPG30J150S,23230 ,150 mm,6.693 in / 170 mm,17.25 in / 438.2 mm,19 in / 482.6 mm,3.54 in / 89.9 mm,372000 lbf / 1660000 N,286000 lbf / 1270000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpg30j150s,Mounted Bearing,23230,150 mm,Metric,QMPG30J150SB/QMPG30J150SC/QMPG30J150SEB/QMPG30J150SEC/QMPG30J150SEM/QMPG30J150SEN/QMPG30J150SEO/QMPG30J150SET/QMPG30J150SM/QMPG30J150SN/QMPG30J150SO/QMPG30J150ST,Eccentric,Four-Bolt Pillow Block,883450158411/883450158497/883450158572/883450158657/883450158817/883450158893/883450158978/883450159067/883450252188/883450252348/883450262132/883450262323,6.693 in/170 mm,13.08 in/332.2 mm,8.07 in/205 mm,17.25 in/438.2 mm,19 in/482.6 mm,3.54 in/89.9 mm,21.65 in/549.9 mm,6.75 in/171.5 mm,3 in/76.2 mm,1 in/24 mm,2.99 in/75.9 mm,7.82 in/198.6 mm,4.57 in/116.1 mm,0.38 in/9.7 mm,7.56 in/192 mm,372000 lbf/1660000 N,286000 lbf/1270000 N,0.32,2.08,3.10,650 rpm,950 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0043,0.0067,0.0043 in/0.110 mm,0.0067 in/0.170 mm
QMPH30J150S,23230 ,150 mm,6.688 in / 169.9 mm,17.38 in / 441.5 mm,19.13 in / 485.9 mm,3-3/4 in / 95.3 mm,372000 lbf / 1660000 N,286000 lbf / 1270000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmph30j150s,Mounted Bearing,23230,150 mm,Metric,QMPH30J150SB/QMPH30J150SC/QMPH30J150SEB/QMPH30J150SEC/QMPH30J150SEM/QMPH30J150SEN/QMPH30J150SEO/QMPH30J150SET/QMPH30J150SM/QMPH30J150SN/QMPH30J150SO/QMPH30J150ST,Eccentric,Four-Bolt Pillow Block,883450033923/883450157612/883450157698/883450157773/883450157858/883450158015/883450158091/883450158176/883450158251/883450251860/883450252027/883450261760,6.688 in/169.9 mm,13.02 in/330.7 mm,8.07 in/205 mm,17.38 in/441.5 mm,19.13 in/485.9 mm,3-3/4 in/95.3 mm,22.0 in/558.8 mm,6.75 in/171.5 mm,3 in/76.2 mm,1 in/24 mm,2.99 in/75.9 mm,7.84 in/199.1 mm,4.57 in/116.1 mm,0.2 in/5.1 mm,7.56 in/192 mm,372000 lbf/1660000 N,286000 lbf/1270000 N,0.32,2.08,3.10,650 rpm,950 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0043,0.0067,0.0043 in/0.110 mm,0.0067 in/0.170 mm
QMPF34J170S,23234 ,170 mm,7-1/2 in / 190.5 mm,20.88 in / 530.4 mm,23.63 in / 600.2 mm,4.63 in / 117.5 mm,494000 lbf / 2200000 N,373000 lbf / 1660000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf34j170s,Mounted Bearing,23234,170 mm,Metric,QMPF34J170SB/QMPF34J170SC/QMPF34J170SEB/QMPF34J170SEC/QMPF34J170SEM/QMPF34J170SEN/QMPF34J170SEO/QMPF34J170SET/QMPF34J170SM/QMPF34J170SN/QMPF34J170SO/QMPF34J170ST,Eccentric,Four-Bolt Pillow Block,0883450156035/0883450156134/0883450156219/0883450156295/0883450156370/0883450156769/0883450156868/0883450156943/0883450157025/0883450157100/0883450250979/0883450251396,7-1/2 in/190.5 mm,15.38 in/390.7 mm,9.25 in/235 mm,20.88 in/530.4 mm,23.63 in/600.2 mm,4.63 in/117.5 mm,26 in/660.4 mm,7.5 in/190.5 mm,2.5 in/63.5 mm,1 in/24 mm,3.35 in/85.1 mm,8.83 in/224.3 mm,5.08 in/129 mm,0.22 in/5.6 mm,8.43 in/214.1 mm,494000 lbf/2200000 N,373000 lbf/1660000 N,0.33,2.08,3.09,600 rpm,900 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0047,0.0071,0.0047 in/0.120 mm,0.0071 in/0.180 mm
QMPX34J170S,23234 ,170 mm,7.88 in / 200 mm,21.63 in / 549.4 mm,24.38 in / 619.3 mm,4.44 in / 112.8 mm,494000 lbf / 2200000 N,373000 lbf / 1660000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx34j170s,Mounted Bearing,23234,170 mm,Metric,QMPX34J170SB/QMPX34J170SC/QMPX34J170SEB/QMPX34J170SEC/QMPX34J170SEM/QMPX34J170SEN/QMPX34J170SEO/QMPX34J170SET/QMPX34J170SM/QMPX34J170SN/QMPX34J170SO/QMPX34J170ST,Eccentric,Four-Bolt Pillow Block,0883450159708/0883450159807/0883450159883/0883450159968/0883450160049/0883450160438/0883450160537/0883450160612/0883450160698/0883450160773/0883450252997/0883450253413,7.88 in/200 mm,15.75 in/400.1 mm,9.25 in/235 mm,21.63 in/549.4 mm,24.38 in/619.3 mm,4.44 in/112.8 mm,28 in/711.2 mm,7.5 in/190.5 mm,2.88 in/73.2 mm,1.25 in/30 mm,3.35 in/85.1 mm,8.83 in/224.3 mm,5.08 in/129 mm,0.22 in/5.6 mm,8.43 in/214.1 mm,494000 lbf/2200000 N,373000 lbf/1660000 N,0.33,2.08,3.09,600 rpm,900 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0047,0.0071,0.0047 in/0.120 mm,0.0071 in/0.180 mm
QMPG34J170S,23234 ,170 mm,7-1/2 in / 190.5 mm,20.88 in / 530.4 mm,23.63 in / 600.2 mm,4.63 in / 117.6 mm,494000 lbf / 2200000 N,373000 lbf / 1660000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpg34j170s,Mounted Bearing,23234,170 mm,Metric,QMPG34J170SB/QMPG34J170SC/QMPG34J170SEB/QMPG34J170SEC/QMPG34J170SEM/QMPG34J170SEN/QMPG34J170SEO/QMPG34J170SET/QMPG34J170SM/QMPG34J170SN/QMPG34J170SO/QMPG34J170ST,Eccentric,Four-Bolt Pillow Block,883450252218/883450252379/883450262033/883450262095/883450262163/883450262224/883450262286/883450262354/883450356343/883450356350/883450356367/883450356374,7-1/2 in/190.5 mm,15.38 in/390.7 mm,9.25 in/235 mm,20.88 in/530.4 mm,23.63 in/600.2 mm,4.63 in/117.6 mm,28 in/711.2 mm,7.5 in/190.5 mm,2.5 in/63.5 mm,1 in/24 mm,3.35 in/85.1 mm,8.83 in/224.3 mm,5.08 in/129 mm,0.22 in/5.6 mm,8.43 in/214.1 mm,494000 lbf/2200000 N,373000 lbf/1660000 N,0.33,2.08,3.09,600 rpm,900 rpm,350 rpm,600 rpm,800 rpm,350 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0047,0.0071,0.0047 in/0.120 mm,0.0071 in/0.180 mm
