Part Number,Bearing Number,Shaft Size,Base to Center Height,Bolt Spacing Min,Bolt Spacing Max,C0 - Static Load,C - Dynamic Load (Basic),CAD,Engineering Group,Bearing Number,Shaft Size,Shaft Size Type,Full Timken Part Number,Locking Style,Housing Construction,Dimension A,Dimension B,Dimension C,Dimension D Min,Dimension D Max,Dimension F,Dimension G,Dimension H,Dimension J (Bolt Size),Dimension L,Dimension MT,Dimension RTT,Dimension ST,C0 - Static Load,C - Dynamic Load (Basic),e - Geometry Factor,Y1 - Geometry Factor,Y2 - Geometry Factor,Oil Lubrication - M/N Seal,Oil Lubrication - T Seal,Oil Lubrication - B/C/O Seal,Grease Lubrication - M/N Seal,Grease Lubrication - T Seal,Grease Lubrication - B/C/O Seal,Float,Shaft Tolerance,Eng Internal Radial Clearance - Min,Eng Internal Radial Clearance - Max,Pre Install Clearance Min,Pre Install Clearance Max,UPC Code
TAAPA11K050S,22211 ,50 mm,2.75 in / 69.9 mm,6.5 in / 165.1 mm,8.7 in / 221 mm,31900 lbf / 142000 N,31400 lbf / 140000 N,,['Mounted Bearing'],['22211'],['50 mm'],['Metric'],"['TAAPA11K050SB', 'TAAPA11K050SC', 'TAAPA11K050SEB', 'TAAPA11K050SEC', 'TAAPA11K050SEM', 'TAAPA11K050SEN', 'TAAPA11K050SEO', 'TAAPA11K050SET', 'TAAPA11K050SM', 'TAAPA11K050SN', 'TAAPA11K050SO', 'TAAPA11K050ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.75 in', '69.9 mm']","['5.33 in', '135.4 mm']","['2.95 in', '74.9 mm']","['6.5 in', '165.1 mm']","['8.7 in', '221 mm']","['9.88 in', '251 mm']","['2.38 in', '60.5 mm']","['1.25 in', '31.8 mm']","['0.625 in', '16 mm']","['2.59 in', '65.8 mm']","['1.4 in', '35.6 mm']","['0.27 in', '6.86 mm']","['3.01 in', '76.33 mm']","['31900 lbf', '142000 N']","['31400 lbf', '140000 N']",['0.23'],['2.95'],['4.40'],['2200 rpm'],['3800 rpm'],['1800 rpm'],['2200 rpm'],['3200 rpm'],['1600 rpm'],"['0.050 in', '1.270 mm']","['0.0030 in', '0.076 mm']",,,"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']","['0883450124379', '0883450124386', '0883450124409', '0883450124416', '0883450124423', '0883450124430', '0883450124447', '0883450124454', '0883450197663', '0883450197861', '0883450275163', '0883450275361']"
TAAPN11K050S,22211 ,50 mm,2.75 in / 69.9 mm,6.5 in / 165.1 mm,8.7 in / 221 mm,31900 lbf / 142000 N,31400 lbf / 140000 N,,['Mounted Bearing'],['22211'],['50 mm'],['Metric'],"['TAAPN11K050SB', 'TAAPN11K050SC', 'TAAPN11K050SEB', 'TAAPN11K050SEC', 'TAAPN11K050SEM', 'TAAPN11K050SEN', 'TAAPN11K050SEO', 'TAAPN11K050SET', 'TAAPN11K050SM', 'TAAPN11K050SN', 'TAAPN11K050SO', 'TAAPN11K050ST', 'TAAPN11K050ST-W/1/8-28FITGSTOP']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.75 in', '69.9 mm']","['5.33 in', '135.4 mm']","['2.95 in', '74.9 mm']","['6.5 in', '165.1 mm']","['8.7 in', '221 mm']","['9.88 in', '251 mm']","['2.38 in', '60.5 mm']","['1.25 in', '31.8 mm']","['0.625 in', '16 mm']","['2.59 in', '65.8 mm']","['1.4 in', '35.6 mm']","['0.27 in', '6.86 mm']","['3.01 in', '76.33 mm']","['31900 lbf', '142000 N']","['31400 lbf', '140000 N']",['0.23'],['2.95'],['4.40'],['2200 rpm'],['3800 rpm'],['1800 rpm'],['2200 rpm'],['3200 rpm'],['1600 rpm'],"['0.050 in', '1.270 mm']","['0.0030 in', '0.076 mm']",,,"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']","['0883450132121', '0883450132138', '0883450132152', '0883450132169', '0883450132176', '0883450132183', '0883450132190', '0883450132206', '0883450197250', '0883450197465', '0883450274760', '0883450274968', '0883450491600']"
TAASD11K050S,22211 ,50 mm,3.25 in / 82.6 mm,8.25 in / 209.6 mm,9.25 in / 235 mm,31900 lbf / 142000 N,31400 lbf / 140000 N,,['Mounted Bearing'],['22211'],['50 mm'],['Metric'],"['TAASD11K050SB', 'TAASD11K050SC', 'TAASD11K050SEB', 'TAASD11K050SEC', 'TAASD11K050SEM', 'TAASD11K050SEN', 'TAASD11K050SEO', 'TAASD11K050SET', 'TAASD11K050SM', 'TAASD11K050SN', 'TAASD11K050SO', 'TAASD11K050ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.25 in', '82.6 mm']","['5.83 in', '148.1 mm']","['2.95 in', '74.9 mm']","['8.25 in', '209.6 mm']","['9.25 in', '235 mm']","['11 in', '279.4 mm']","['2.26 in', '57.5 mm']","['1.25 in', '31.8 mm']","['0.625 in', '16 mm']","['2.53 in', '64.3 mm']","['1.55 in', '39.4 mm']","['0.32 in', '8.2 mm']","['2.8 in', '76.3 mm']","['31900 lbf', '142000 N']","['31400 lbf', '140000 N']",['0.23'],['2.95'],['4.40'],['2200 rpm'],['3800 rpm'],['1800 rpm'],['2200 rpm'],['3200 rpm'],['1600 rpm'],"['0.050 in', '1.270 mm']","['0.0030 in', '0.076 mm']",,,"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']",
TAADI11K050S,22211 ,50 mm,2.88 in / 73.2 mm,7.38 in / 187.5 mm,7.94 in / 201.7 mm,31900 lbf / 142000 N,31400 lbf / 140000 N,,['Mounted Bearing'],['22211'],['50 mm'],['Metric'],"['TAADI11K050SB', 'TAADI11K050SC', 'TAADI11K050SEB', 'TAADI11K050SEC', 'TAADI11K050SEM', 'TAADI11K050SEN', 'TAADI11K050SEO', 'TAADI11K050SET', 'TAADI11K050SM', 'TAADI11K050SN', 'TAADI11K050SO', 'TAADI11K050ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.88 in', '73.2 mm']","['5.46 in', '138.7 mm']","['2.95 in', '74.9 mm']","['7.38 in', '187.5 mm']","['7.94 in', '201.7 mm']","['10 in', '254 mm']","['2.26 in', '57.5 mm']","['1.25 in', '31.8 mm']","['0.625 in', '16 mm']","['2.53 in', '64.3 mm']","['1.55 in', '39.4 mm']","['0.32 in', '8.2 mm']","['2.8 in', '76.3 mm']","['31900 lbf', '142000 N']","['31400 lbf', '140000 N']",['0.23'],['2.95'],['4.40'],['2200 rpm'],['3800 rpm'],['1800 rpm'],['2200 rpm'],['3200 rpm'],['1600 rpm'],"['0.050 in', '1.270 mm']","['0.0030 in', '0.076 mm']",,,"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']",
TAAPN12K055S,22212 ,55 mm,2.756 in / 70 mm,7 in / 177.8 mm,8.63 in / 219.2 mm,39000 lbf / 174000 N,38100 lbf / 169000 N,,['Mounted Bearing'],['22212'],['55 mm'],['Metric'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.756 in', '70 mm']","['5.53 in', '140.5 mm']","['3.14 in', '79.8 mm']","['7 in', '177.8 mm']","['8.63 in', '219.2 mm']","['10 in', '254 mm']","['2.38 in', '60.5 mm']","['1.25 in', '31.8 mm']","['0.625 in', '16 mm']","['2.66 in', '67.6 mm']","['1.62 in', '41.1 mm']","['0.27 in', '7 mm']","['3.08 in', '78.33 mm']","['39000 lbf', '174000 N']","['38100 lbf', '169000 N']",['0.24'],['2.84'],['4.23'],['2000 rpm'],['3500 rpm'],['1650 rpm'],['2000 rpm'],['3000 rpm'],['1550 rpm'],"['0.050 in', '1.270 mm']","['0.0015 in', '0.038 mm']",['0.0030'],['0.0037'],"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']",
DAAP13K060S,22213 ,60 mm,2.5 in / 63.5 mm,6.5 in / 165.1 mm,7.87 in / 199.9 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,['Mounted Bearing'],['22213'],['60 mm'],['Metric'],"['DAAP13K060SB', 'DAAP13K060SC', 'DAAP13K060SEB', 'DAAP13K060SEC', 'DAAP13K060SEM', 'DAAP13K060SEN', 'DAAP13K060SEO', 'DAAP13K060SET', 'DAAP13K060SM', 'DAAP13K060SN', 'DAAP13K060SO', 'DAAP13K060ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.5 in', '63.5 mm']","['5.47 in', '138.9 mm']","['3.35 in', '85.1 mm']","['6.5 in', '165.1 mm']","['7.87 in', '199.9 mm']","['9.63 in', '244.6 mm']","['2.78 in', '70.6 mm']","['1.29 in', '32.8 mm']","['0.625 in', '16 mm']","['2.95 in', '74.9 mm']","['1.56 in', '39.6 mm']","['0.15 in', '3.8 mm']","['3.26 in', '82.83 mm']","['48600 lbf', '216000 N']","['46400 lbf', '206000 N']",['0.24'],['2.79'],['4.15'],['1800 rpm'],['3200 rpm'],['1500 rpm'],['1800 rpm'],['2800 rpm'],['1500 rpm'],"['0.050 in', '1.270 mm']","['0.0030 in', '0.076 mm']",,,"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']","['0883450007825', '0883450007832', '0883450007856', '0883450007863', '0883450007870', '0883450007887', '0883450007894', '0883450007900', '0883450195683', '0883450195881', '0883450273190', '0883450273398']"
TAAPA13K060S,22213 ,60 mm,3 in / 76.2 mm,7.2 in / 182.9 mm,9.2 in / 233.7 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,['Mounted Bearing'],['22213'],['60 mm'],['Metric'],"['TAAPA13K060SB', 'TAAPA13K060SC', 'TAAPA13K060SEB', 'TAAPA13K060SEC', 'TAAPA13K060SEM', 'TAAPA13K060SEN', 'TAAPA13K060SEO', 'TAAPA13K060SET', 'TAAPA13K060SM', 'TAAPA13K060SN', 'TAAPA13K060SO', 'TAAPA13K060ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3 in', '76.2 mm']","['5.95 in', '151.1 mm']","['3.35 in', '85.1 mm']","['7.2 in', '182.9 mm']","['9.2 in', '233.7 mm']","['10.31 in', '261.9 mm']","['2.7 in', '68.6 mm']","['1.23 in', '31.2 mm']","['0.625 in', '16 mm']","['2.91 in', '73.9 mm']","['1.56 in', '39.6 mm']","['0.19 in', '4.83 mm']","['3.26 in', '82.83 mm']","['48600 lbf', '216000 N']","['46400 lbf', '206000 N']",['0.24'],['2.79'],['4.15'],['1800 rpm'],['3200 rpm'],['1500 rpm'],['1800 rpm'],['2800 rpm'],['1500 rpm'],"['0.050 in', '1.270 mm']","['0.0030 in', '0.076 mm']",,,"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']","['0883450124676', '0883450124683', '0883450124706', '0883450124713', '0883450124720', '0883450124737', '0883450124744', '0883450124751', '0883450197694', '0883450197892', '0883450275194', '0883450275392']"
TAAPKT13K060S,22213 ,60 mm,3 in / 76.2 mm,7.66 in / 194.6 mm,8.78 in / 223 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,['Mounted Bearing'],['22213'],['60 mm'],['Metric'],"['TAAPKT13K060SB', 'TAAPKT13K060SC', 'TAAPKT13K060SEB', 'TAAPKT13K060SEC', 'TAAPKT13K060SEM', 'TAAPKT13K060SEN', 'TAAPKT13K060SEO', 'TAAPKT13K060SET', 'TAAPKT13K060SM', 'TAAPKT13K060SN', 'TAAPKT13K060SO', 'TAAPKT13K060ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3 in', '76.2 mm']","['6.05 in', '153.7 mm']","['3.35 in', '85.1 mm']","['7.66 in', '194.6 mm']","['8.78 in', '223 mm']","['11.25 in', '285.8 mm']","['2.9 in', '73.7 mm']","['1.38 in', '35.1 mm']","['0.75 in', '20 mm']","['3.01 in', '76.5 mm']","['1.56 in', '39.6 mm']","['0.09 in', '2.29 mm']","['3.26 in', '82.83 mm']","['48600 lbf', '216000 N']","['46400 lbf', '206000 N']",['0.24'],['2.79'],['4.15'],['1800 rpm'],['3200 rpm'],['1500 rpm'],['1800 rpm'],['2800 rpm'],['1500 rpm'],"['0.050 in', '1.270 mm']","['0.0030 in', '0.076 mm']",,,"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']","['0883450085816', '0883450085847', '0883450276344', '0883450276412', '0883450278089', '0883450278157', '0883450278225', '0883450278294', '0883450278362', '0883450278430', '0883450278508', '0883450278577']"
TAAPN13K060S,22213 ,60 mm,3.15 in / 80 mm,7.2 in / 182.9 mm,9.2 in / 233.7 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,['Mounted Bearing'],['22213'],['60 mm'],['Metric'],"['TAAPN13K060SB', 'TAAPN13K060SC', 'TAAPN13K060SEB', 'TAAPN13K060SEC', 'TAAPN13K060SEM', 'TAAPN13K060SEN', 'TAAPN13K060SEO', 'TAAPN13K060SET', 'TAAPN13K060SM', 'TAAPN13K060SN', 'TAAPN13K060SO', 'TAAPN13K060ST', 'TAAPN13K060STHT']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.15 in', '80 mm']","['6.1 in', '154.9 mm']","['3.35 in', '85.1 mm']","['7.2 in', '182.9 mm']","['9.2 in', '233.7 mm']","['10.31 in', '261.9 mm']","['2.7 in', '68.6 mm']","['1.38 in', '35.1 mm']","['0.625 in', '16 mm']","['2.91 in', '73.9 mm']","['1.56 in', '39.6 mm']","['0.19 in', '4.83 mm']","['3.26 in', '82.83 mm']","['48600 lbf', '216000 N']","['46400 lbf', '206000 N']",['0.24'],['2.79'],['4.15'],['1800 rpm'],['3200 rpm'],['1500 rpm'],['1800 rpm'],['2800 rpm'],['1500 rpm'],"['0.050 in', '1.270 mm']","['0.0030 in', '0.076 mm']",,,"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']","['0883450132428', '0883450132435', '0883450132459', '0883450132466', '0883450132473', '0883450132480', '0883450132497', '0883450132503', '0883450197281', '0883450197496', '0883450274791', '0883450274999', '0883450460316']"
TAASD13K060S,22213 ,60 mm,3.75 in / 95.3 mm,9.13 in / 231.9 mm,10.38 in / 263.7 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,['Mounted Bearing'],['22213'],['60 mm'],['Metric'],"['TAASD13K060SB', 'TAASD13K060SC', 'TAASD13K060SEB', 'TAASD13K060SEC', 'TAASD13K060SEM', 'TAASD13K060SEN', 'TAASD13K060SEO', 'TAASD13K060SET', 'TAASD13K060SM', 'TAASD13K060SN', 'TAASD13K060SO', 'TAASD13K060ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.75 in', '95.3 mm']","['6.7 in', '170.2 mm']","['3.35 in', '85.1 mm']","['9.13 in', '231.9 mm']","['10.38 in', '263.7 mm']","['12 in', '304.8 mm']","['2.78 in', '70.7 mm']","['1.25 in', '31.8 mm']","['0.625 in', '16 mm']","['2.95 in', '75 mm']","['1.67 in', '42.4 mm']","['0.2 in', '5.1 mm']","['3.12 in', '82.8 mm']","['48600 lbf', '216000 N']","['46400 lbf', '206000 N']",['0.24'],['2.79'],['4.15'],['1800 rpm'],['3200 rpm'],['1500 rpm'],['1800 rpm'],['2800 rpm'],['1500 rpm'],"['0.050 in', '1.270 mm']","['0.0030 in', '0.076 mm']",,,"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']",
TAADI13K060S,22213 ,60 mm,3.25 in / 82.6 mm,9.25 in / 235 mm,10.25 in / 260.4 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,['Mounted Bearing'],['22213'],['60 mm'],['Metric'],"['TAADI13K060SB', 'TAADI13K060SC', 'TAADI13K060SEB', 'TAADI13K060SEC', 'TAADI13K060SEM', 'TAADI13K060SEN', 'TAADI13K060SEO', 'TAADI13K060SET', 'TAADI13K060SM', 'TAADI13K060SN', 'TAADI13K060SO', 'TAADI13K060ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.25 in', '82.6 mm']","['6.43 in', '163.3 mm']","['3.35 in', '85.1 mm']","['9.25 in', '235 mm']","['10.25 in', '260.4 mm']","['12 in', '304.8 mm']","['2.78 in', '70.71 mm']","['1.25 in', '31.8 mm']","['0.625 in', '16 mm']","['3.23 in', '82 mm']","['1.67 in', '42.4 mm']","['0.2 in', '5 mm']","['3.12 in', '82.8 mm']","['48600 lbf', '216000 N']","['46400 lbf', '206000 N']",['0.24'],['2.79'],['4.15'],['1800 rpm'],['3200 rpm'],['1500 rpm'],['1800 rpm'],['2800 rpm'],['1500 rpm'],"['0.050 in', '1.270 mm']","['0.0030 in', '0.076 mm']",,,"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']",
DAAP15K065S,22215 ,65 mm,2.75 in / 69.9 mm,6.88 in / 174.8 mm,8.63 in / 219.2 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,['Mounted Bearing'],['22215'],['65 mm'],['Metric'],"['DAAP15K065SB', 'DAAP15K065SC', 'DAAP15K065SEB', 'DAAP15K065SEC', 'DAAP15K065SEM', 'DAAP15K065SEN', 'DAAP15K065SEO', 'DAAP15K065SET', 'DAAP15K065SM', 'DAAP15K065SN', 'DAAP15K065SO', 'DAAP15K065ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.75 in', '69.9 mm']","['5.9 in', '149.9 mm']","['3.86 in', '98 mm']","['6.88 in', '174.8 mm']","['8.63 in', '219.2 mm']","['10.25 in', '260.4 mm']","['2.7 in', '68.6 mm']","['1.38 in', '35.1 mm']","['0.625 in', '16 mm']","['3.08 in', '78.2 mm']","['1.73 in', '43.9 mm']","['0.37 in', '9.3 mm']","['3.64 in', '92.33 mm']","['54100 lbf', '240000 N']","['49900 lbf', '222000 N']",['0.22'],['3.14'],['4.67'],['1600 rpm'],['2900 rpm'],['1300 rpm'],['1600 rpm'],['2400 rpm'],['1300 rpm'],"['0.083 in', '2.108 mm']","['0.0035 in', '0.089 mm']",['0.0037'],['0.0047'],"['0.0037 in', '0.095 mm']","['0.0047 in', '0.120 mm']","['0883450008129', '0883450008136', '0883450008150', '0883450008167', '0883450008174', '0883450008181', '0883450008198', '0883450008204', '0883450195713', '0883450195911', '0883450273220', '0883450273428']"
TAAPA15K065S,22215 ,65 mm,3.25 in / 82.6 mm,7.88 in / 200.2 mm,9.63 in / 244.6 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,['Mounted Bearing'],['22215'],['65 mm'],['Metric'],"['TAAPA15K065SB', 'TAAPA15K065SC', 'TAAPA15K065SEB', 'TAAPA15K065SEC', 'TAAPA15K065SEM', 'TAAPA15K065SEN', 'TAAPA15K065SEO', 'TAAPA15K065SET', 'TAAPA15K065SM', 'TAAPA15K065SN', 'TAAPA15K065SO', 'TAAPA15K065ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.25 in', '82.6 mm']","['6.43 in', '163.3 mm']","['3.86 in', '98 mm']","['7.88 in', '200.2 mm']","['9.63 in', '244.6 mm']","['10.88 in', '276.4 mm']","['2.7 in', '68.6 mm']","['1.25 in', '31.8 mm']","['0.625 in', '16 mm']","['3.08 in', '78.2 mm']","['1.73 in', '43.9 mm']","['0.37 in', '9.3 mm']","['3.64 in', '92.33 mm']","['54100 lbf', '240000 N']","['49900 lbf', '222000 N']",['0.22'],['3.14'],['4.67'],['1600 rpm'],['2900 rpm'],['1300 rpm'],['1600 rpm'],['2400 rpm'],['1300 rpm'],"['0.083 in', '2.108 mm']","['0.0035 in', '0.089 mm']",['0.0037'],['0.0047'],"['0.0037 in', '0.095 mm']","['0.0047 in', '0.120 mm']","['0883450124973', '0883450124980', '0883450125000', '0883450125017', '0883450125024', '0883450125031', '0883450125048', '0883450125055', '0883450197724', '0883450197922', '0883450275224', '0883450275422']"
TAAPKT15K065S,22215 ,65 mm,3.5 in / 88.9 mm,9.06 in / 230.1 mm,10.44 in / 265.2 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,['Mounted Bearing'],['22215'],['65 mm'],['Metric'],"['TAAPKT15K065SB', 'TAAPKT15K065SC', 'TAAPKT15K065SEB', 'TAAPKT15K065SEC', 'TAAPKT15K065SEM', 'TAAPKT15K065SEN', 'TAAPKT15K065SEO', 'TAAPKT15K065SET', 'TAAPKT15K065SM', 'TAAPKT15K065SN', 'TAAPKT15K065SO', 'TAAPKT15K065ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.5 in', '88.9 mm']","['6.84 in', '173.7 mm']","['3.86 in', '98 mm']","['9.06 in', '230.1 mm']","['10.44 in', '265.2 mm']","['13 in', '330.2 mm']","['2.98 in', '75.7 mm']","['1.38 in', '35.1 mm']","['0.875 in', '24 mm']","['3.22 in', '81.8 mm']","['1.73 in', '43.9 mm']","['0.23 in', '5.84 mm']","['3.64 in', '92.33 mm']","['54100 lbf', '240000 N']","['49900 lbf', '222000 N']",['0.22'],['3.14'],['4.67'],['1600 rpm'],['2900 rpm'],['1300 rpm'],['1600 rpm'],['2400 rpm'],['1300 rpm'],"['0.083 in', '2.108 mm']","['0.0035 in', '0.089 mm']",['0.0037'],['0.0047'],"['0.0037 in', '0.095 mm']","['0.0047 in', '0.120 mm']","['0883450085915', '0883450085946', '0883450276375', '0883450276443', '0883450278119', '0883450278188', '0883450278256', '0883450278324', '0883450278393', '0883450278461', '0883450278539', '0883450278607']"
TAAPN15K065S,22215 ,65 mm,3.15 in / 80 mm,7.88 in / 200.2 mm,9.63 in / 244.6 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,['Mounted Bearing'],['22215'],['65 mm'],['Metric'],"['TAAPN15K065SB', 'TAAPN15K065SC', 'TAAPN15K065SEB', 'TAAPN15K065SEC', 'TAAPN15K065SEM', 'TAAPN15K065SEN', 'TAAPN15K065SEO', 'TAAPN15K065SET', 'TAAPN15K065SM', 'TAAPN15K065SN', 'TAAPN15K065SO', 'TAAPN15K065ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.15 in', '80 mm']","['6.33 in', '160.8 mm']","['3.86 in', '98 mm']","['7.88 in', '200.2 mm']","['9.63 in', '244.6 mm']","['10.88 in', '276.4 mm']","['2.7 in', '68.6 mm']","['1.15 in', '29.2 mm']","['0.625 in', '16 mm']","['3.08 in', '78.2 mm']","['1.73 in', '43.9 mm']","['0.37 in', '9.3 mm']","['3.64 in', '92.33 mm']","['54100 lbf', '240000 N']","['49900 lbf', '222000 N']",['0.22'],['3.14'],['4.67'],['1600 rpm'],['2900 rpm'],['1300 rpm'],['1600 rpm'],['2400 rpm'],['1300 rpm'],"['0.083 in', '2.108 mm']","['0.0035 in', '0.089 mm']",['0.0037'],['0.0047'],"['0.0037 in', '0.095 mm']","['0.0047 in', '0.120 mm']","['0883450132725', '0883450132732', '0883450132756', '0883450132763', '0883450132770', '0883450132787', '0883450132794', '0883450132800', '0883450197311', '0883450197526', '0883450274821', '0883450275026']"
TAASD15K065S,22215 ,65 mm,4 in / 101.6 mm,10 in / 254 mm,11.5 in / 292.1 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,['Mounted Bearing'],['22215'],['65 mm'],['Metric'],"['TAASD15K065SB', 'TAASD15K065SC', 'TAASD15K065SEB', 'TAASD15K065SEC', 'TAASD15K065SEM', 'TAASD15K065SEN', 'TAASD15K065SEO', 'TAASD15K065SET', 'TAASD15K065SM', 'TAASD15K065SN', 'TAASD15K065SO', 'TAASD15K065ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['4 in', '101.6 mm']","['7.18 in', '182.4 mm']","['3.86 in', '98 mm']","['10 in', '254 mm']","['11.5 in', '292.1 mm']","['13.25 in', '336.6 mm']","['2.78 in', '70.7 mm']","['1.25 in', '31.8 mm']","['0.75 in', '20 mm']","['3.12 in', '79.3 mm']","['1.85 in', '47 mm']","['0.39 in', '10 mm']","['3.46 in', '92.3 mm']","['54100 lbf', '240000 N']","['49900 lbf', '222000 N']",['0.22'],['3.14'],['4.67'],['1600 rpm'],['2900 rpm'],['1300 rpm'],['1600 rpm'],['2400 rpm'],['1300 rpm'],"['0.083 in', '2.108 mm']","['0.0035 in', '0.089 mm']",['0.0037'],['0.0047'],"['0.0037 in', '0.095 mm']","['0.0047 in', '0.120 mm']",
TAADI15K065S,22215 ,65 mm,3.25 in / 82.6 mm,9.25 in / 235 mm,10.25 in / 260.4 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,['Mounted Bearing'],['22215'],['65 mm'],['Metric'],"['TAADI15K065SB', 'TAADI15K065SC', 'TAADI15K065SEB', 'TAADI15K065SEC', 'TAADI15K065SEM', 'TAADI15K065SEN', 'TAADI15K065SEO', 'TAADI15K065SET', 'TAADI15K065SM', 'TAADI15K065SN', 'TAADI15K065SO', 'TAADI15K065ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.25 in', '82.6 mm']","['6.43 in', '163.3 mm']","['3.86 in', '98 mm']","['9.25 in', '235 mm']","['10.25 in', '260.4 mm']","['12 in', '304.8 mm']","['2.78 in', '70.71 mm']","['1.25 in', '31.8 mm']","['0.625 in', '16 mm']","['3.23 in', '82 mm']","['1.85 in', '47 mm']","['0.39 in', '9.9 mm']","['3.46 in', '92.3 mm']","['54100 lbf', '240000 N']","['49900 lbf', '222000 N']",['0.22'],['3.14'],['4.67'],['1600 rpm'],['2900 rpm'],['1300 rpm'],['1600 rpm'],['2400 rpm'],['1300 rpm'],"['0.083 in', '2.108 mm']","['0.0035 in', '0.089 mm']",['0.0037'],['0.0047'],"['0.0037 in', '0.095 mm']","['0.0047 in', '0.120 mm']",
TAAPN16K070S,22216 ,70 mm,3.74 in / 95 mm,9.25 in / 235 mm,10.5 in / 266.7 mm,62500 lbf / 278000 N,57200 lbf / 254000 N,,['Mounted Bearing'],['22216'],['70 mm'],['Metric'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.74 in', '95 mm']","['7.1 in', '180.3 mm']","['4.12 in', '104.6 mm']","['9.25 in', '235 mm']","['10.5 in', '266.7 mm']","['12.4 in', '315 mm']","['2.86 in', '72.6 mm']","['1.25 in', '31.8 mm']","['0.75 in', '20 mm']","['3.3 in', '83.3 mm']","['2.04 in', '51.7 mm']","['0.45 in', '11.3 mm']","['3.91 in', '99.33 mm']","['62500 lbf', '278000 N']","['57200 lbf', '254000 N']",['0.22'],['3.14'],['4.67'],['1500 rpm'],['2650 rpm'],['1200 rpm'],['1500 rpm'],['2200 rpm'],['1150 rpm'],"['0.083 in', '2.108 mm']","['0.0020 in', '0.051 mm']",['0.0037'],['0.0047'],"['0.0037 in', '0.095 mm']","['0.0047 in', '0.120 mm']",
TAAPA16K070S,22216 ,70 mm,3.5 in / 88.9 mm,9 in / 228.6 mm,11 in / 279.4 mm,62500 lbf / 278000 N,57200 lbf / 254000 N,,['Mounted Bearing'],['22216'],['70 mm'],['Metric'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.5 in', '88.9 mm']","['6.96 in', '176.7 mm']","['4.12 in', '104.7 mm']","['9 in', '228.6 mm']","['11 in', '279.4 mm']","['13 in', '330.2 mm']","['2.86 in', '72.6 mm']","['1.25 in', '31.8 mm']","['0.75 in', '20 mm']","['3.3 in', '83.8 mm']","['2.04 in', '51.7 mm']","['0.45 in', '11.3 mm']","['3.91 in', '99.33 mm']","['62500 lbf', '278000 N']","['57200 lbf', '254000 N']",['0.22'],['3.14'],['4.67'],['1500 rpm'],['2650 rpm'],['1200 rpm'],['1500 rpm'],['2200 rpm'],['1150 rpm'],"['0.083 in', '2.108 mm']","['0.0020 in', '0.051 mm']",['0.0037'],['0.0047'],"['0.0037 in', '0.095 mm']","['0.0047 in', '0.120 mm']",
