Part Number,Bearing Number,Shaft Size,Base to Center Height,Bolt Spacing Min,Bolt Spacing Max,C0 - Static Load,C - Dynamic Load (Basic),CAD,LinkToPart,Engineering Group,Bearing Number,Shaft Size,Shaft Size Type,Full Timken Part Number,Locking Style,Housing Construction,UPC Code,Dimension A,Dimension B,Dimension C,Dimension D Min,Dimension D Max,Dimension F,Dimension G,Dimension H,Dimension J (Bolt Size),Dimension K,Dimension L,Dimension M,Dimension R,Dimension S,C0 - Static Load,C - Dynamic Load (Basic),e - Geometry Factor,Y1 - Geometry Factor,Y2 - Geometry Factor,Oil Lubrication - M/N Seal,Oil Lubrication - T Seal,Oil Lubrication - B/C/O Seal,Grease Lubrication - M/N Seal,Grease Lubrication - T Seal,Grease Lubrication - B/C/O Seal,Float,Shaft Tolerance,Eng Internal Radial Clearance - Min,Eng Internal Radial Clearance - Max,Pre Install Clearance Min,Pre Install Clearance Max
QMPL15J070S,22215 ,70 mm,3.25 in / 82.6 mm,7.7 in / 195.6 mm,8.4 in / 213.4 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpl15j070s,Mounted Bearing,22215,70 mm,Metric,QMPL15J070SB/QMPL15J070SC/QMPL15J070SEB/QMPL15J070SEC/QMPL15J070SEM/QMPL15J070SEN/QMPL15J070SEO/QMPL15J070SET/QMPL15J070SM/QMPL15J070SN/QMPL15J070SO/QMPL15J070ST,Eccentric,Two-Bolt Pillow Block,0883450087728/0883450087735/0883450087759/0883450087766/0883450087773/0883450087780/0883450087797/0883450087803/0883450155120/0883450155465/0883450250092/0883450250436,3.25 in/82.6 mm,6.59 in/167.4 mm,4.01 in/101.9 mm,7.7 in/195.6 mm,8.4 in/213.4 mm,10.44 in/265.2 mm,3 in/76.2 mm,1.38 in/35.1 mm,0.75 in/20 mm,1-1/4 in/31.8 mm,3.87 in/98.3 mm,2.37 in/60.2 mm,0.25 in/6.4 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMPXT15J070S,22215 ,70 mm,3.5 in / 88.9 mm,9.06 in / 230.1 mm,10.44 in / 265.2 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpxt15j070s,Mounted Bearing,22215,70 mm,Metric,QMPXT15J070SB/QMPXT15J070SC/QMPXT15J070SEB/QMPXT15J070SEC/QMPXT15J070SEM/QMPXT15J070SEN/QMPXT15J070SEO/QMPXT15J070SET/QMPXT15J070SM/QMPXT15J070SN/QMPXT15J070SO/QMPXT15J070ST,Eccentric,Two-Bolt Pillow Block,0883450141376/0883450141383/0883450141390/0883450141406/0883450141413/0883450141420/0883450141437/0883450141444/0883450159180/0883450159272/0883450252478/0883450252577,3.5 in/88.9 mm,6.84 in/173.7 mm,4.01 in/101.9 mm,9.06 in/230.1 mm,10.44 in/265.2 mm,13 in/330.2 mm,2.98 in/75.7 mm,1.38 in/35.1 mm,0.875 in/24 mm,1-1/4 in/31.8 mm,3.86 in/98 mm,2.37 in/60.2 mm,0.24 in/6.1 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMPMD15J070S,22215 ,70 mm,3.5 in / 88.9 mm,8.5 in / 215.9 mm,9.5 in / 241.3 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpmd15j070s,Mounted Bearing,22215,70 mm,Metric,,Eccentric,Two-Bolt Pillow Block,,3.5 in/88.9 mm,6-3/4 in/171.5 mm,4.29 in/109 mm,8.5 in/215.9 mm,9.5 in/241.3 mm,11-3/4 in/298.5 mm,3 in/76.2 mm,1.5 in/38.1 mm,0.875 in/24 mm,1-1/4 in/31.8 mm,3.87 in/98.3 mm,2.37 in/60.2 mm,0.25 in/6.4 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMP15J075S,22215 ,75 mm,3.13 in / 79.5 mm,7.88 in / 200.2 mm,9.63 in / 244.6 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmp15j075s,Mounted Bearing,22215,75 mm,Metric,QMP15J075SB/QMP15J075SC/QMP15J075SEB/QMP15J075SEC/QMP15J075SEM/QMP15J075SEN/QMP15J075SEO/QMP15J075SET/QMP15J075SM/QMP15J075SN/QMP15J075SO/QMP15J075ST,Eccentric,Two-Bolt Pillow Block,0883450081627/0883450081634/0883450081658/0883450081665/0883450081672/0883450081689/0883450081696/0883450081702/0883450154475/0883450154819/0883450249447/0883450249782,3.13 in/79.5 mm,6.47 in/164.3 mm,4.01 in/101.9 mm,7.88 in/200.2 mm,9.63 in/244.6 mm,11.6 in/294.6 mm,3 in/76.2 mm,1.38 in/35.1 mm,0.75 in/20 mm,1-1/4 in/31.8 mm,3.87 in/98.3 mm,2.37 in/60.2 mm,0.25 in/6.4 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMPL15J075S,22215 ,75 mm,3.25 in / 82.6 mm,7.7 in / 195.6 mm,8.4 in / 213.4 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpl15j075s,Mounted Bearing,22215,75 mm,Metric,QMPL15J075SB/QMPL15J075SC/QMPL15J075SEB/QMPL15J075SEC/QMPL15J075SEM/QMPL15J075SEN/QMPL15J075SEO/QMPL15J075SET/QMPL15J075SM/QMPL15J075SN/QMPL15J075SO/QMPL15J075ST,Eccentric,Two-Bolt Pillow Block,0883450087827/0883450087834/0883450087858/0883450087865/0883450087872/0883450087889/0883450087896/0883450087902/0883450155151/0883450155496/0883450250122/0883450250467,3.25 in/82.6 mm,6.59 in/167.4 mm,4.01 in/101.9 mm,7.7 in/195.6 mm,8.4 in/213.4 mm,10.44 in/265.2 mm,3 in/76.2 mm,1.38 in/35.1 mm,0.75 in/20 mm,1-1/4 in/31.8 mm,3.87 in/98.3 mm,2.37 in/60.2 mm,0.25 in/6.4 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMPXT15J075S,22215 ,75 mm,3.5 in / 88.9 mm,9.06 in / 230.1 mm,10.44 in / 265.2 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpxt15j075s,Mounted Bearing,22215,75 mm,Metric,QMPXT15J075SB/QMPXT15J075SC/QMPXT15J075SEB/QMPXT15J075SEC/QMPXT15J075SEM/QMPXT15J075SEN/QMPXT15J075SEO/QMPXT15J075SET/QMPXT15J075SM/QMPXT15J075SN/QMPXT15J075SO/QMPXT15J075ST,Eccentric,Two-Bolt Pillow Block,0883450141673/0883450141680/0883450141697/0883450141703/0883450141710/0883450141727/0883450141734/0883450159210/0883450159302/0883450159326/0883450252508/0883450252607,3.5 in/88.9 mm,6.84 in/173.7 mm,4.01 in/101.9 mm,9.06 in/230.1 mm,10.44 in/265.2 mm,13 in/330.2 mm,2.98 in/75.7 mm,1.38 in/35.1 mm,0.875 in/24 mm,1-1/4 in/31.8 mm,3.86 in/98 mm,2.37 in/60.2 mm,0.24 in/6.1 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMPMD15J075S,22215 ,75 mm,3.5 in / 88.9 mm,8.5 in / 215.9 mm,9.5 in / 241.3 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpmd15j075s,Mounted Bearing,22215,75 mm,Metric,,Eccentric,Two-Bolt Pillow Block,,3.5 in/88.9 mm,6-3/4 in/171.5 mm,4.29 in/109 mm,8.5 in/215.9 mm,9.5 in/241.3 mm,11-3/4 in/298.5 mm,3 in/76.2 mm,1.5 in/38.1 mm,0.875 in/24 mm,1-1/4 in/31.8 mm,3.87 in/98.3 mm,2.37 in/60.2 mm,0.25 in/6.4 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMSN15J075S,22215 ,75 mm,3.74 in / 95 mm,9.49 in / 241 mm,10.98 in / 279 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmsn15j075s-3,Mounted Bearing,22215,75 mm,Metric,QMSN15J075SB/QMSN15J075SC/QMSN15J075SEB/QMSN15J075SEC/QMSN15J075SEM/QMSN15J075SEMNG/QMSN15J075SEN/QMSN15J075SEO/QMSN15J075SET/QMSN15J075SM/QMSN15J075SMNG/QMSN15J075SN/QMSN15J075SO/QMSN15J075ST/QMSN15J075STNG,Eccentric,Two-Bolt Pillow Block,0883450097529/0883450097536/0883450097550/0883450097567/0883450097574/0883450097581/0883450097598/0883450097604/0883450160988/0883450161343/0883450253642/0883450254038/0883450953108/0883450953115/0883450960380,3.74 in/95 mm,7.2 in/183 mm,4.02 in/102 mm,9.49 in/241 mm,10.98 in/279 mm,12.44 in/316 mm,2.99 in/76 mm,1.34 in/34 mm,0.75 in/20 mm,1.26 in/32 mm,3.86 in/98 mm,2.36 in/60 mm,0.24 in/6 mm,3.62 in/92 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMSN18J080S,22218 ,80 mm,3.94 in / 100 mm,10.98 in / 279 mm,11.5 in / 292 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmsn18j080s-3,Mounted Bearing,22218,80 mm,Metric,QMSN18J080SB/QMSN18J080SC/QMSN18J080SEB/QMSN18J080SEC/QMSN18J080SEM/QMSN18J080SEN/QMSN18J080SEO/QMSN18J080SET/QMSN18J080SM/QMSN18J080SN/QMSN18J080SO/QMSN18J080ST/QMSN18J080STNG,Eccentric,Two-Bolt Pillow Block,0883450098021/0883450098038/0883450098052/0883450098069/0883450098076/0883450098083/0883450098090/0883450098106/0883450161015/0883450161374/0883450253673/0883450254069/0883450476645,3.94 in/100 mm,7.87 in/200 mm,4.76 in/121 mm,10.98 in/279 mm,11.5 in/292 mm,13.58 in/345 mm,3.39 in/86 mm,1.54 in/39 mm,0.75 in/20 mm,1.46 in/37 mm,4.29 in/109 mm,2.6 in/66 mm,0.28 in/7 mm,4.06 in/103 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMP18J080S,22218 ,80 mm,3.75 in / 95.3 mm,9.38 in / 238.3 mm,11.25 in / 285.8 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmp18j080s,Mounted Bearing,22218,80 mm,Metric,QMP18J080SB/QMP18J080SC/QMP18J080SEB/QMP18J080SEC/QMP18J080SEM/QMP18J080SEN/QMP18J080SEO/QMP18J080SET/QMP18J080SM/QMP18J080SN/QMP18J080SO/QMP18J080ST,Eccentric,Two-Bolt Pillow Block,0883450082129/0883450082136/0883450082150/0883450082167/0883450082174/0883450082181/0883450082198/0883450082204/0883450154505/0883450154840/0883450249478/0883450249812,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,9.38 in/238.3 mm,11.25 in/285.8 mm,13.5 in/342.9 mm,3.41 in/86.6 mm,1.88 in/47.8 mm,0.875 in/24 mm,1.44 in/36.6 mm,4.3 in/109.2 mm,2.59 in/65.8 mm,0.28 in/7.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPL18J080S,22218 ,80 mm,3.75 in / 95.3 mm,9.25 in / 235 mm,10.75 in / 273.1 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpl18j080s,Mounted Bearing,22218,80 mm,Metric,QMPL18J080SB/QMPL18J080SC/QMPL18J080SEB/QMPL18J080SEC/QMPL18J080SEM/QMPL18J080SEN/QMPL18J080SEO/QMPL18J080SET/QMPL18J080SM/QMPL18J080SN/QMPL18J080SO/QMPL18J080ST,Eccentric,Two-Bolt Pillow Block,0883450088329/0883450088336/0883450088350/0883450088367/0883450088374/0883450088381/0883450088398/0883450088404/0883450155182/0883450155526/0883450250153/0883450250498,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,9.25 in/235 mm,10.75 in/273.1 mm,13 in/330.2 mm,3.41 in/86.6 mm,1.88 in/47.8 mm,0.875 in/24 mm,1.44 in/36.6 mm,4.3 in/109.2 mm,2.59 in/65.8 mm,0.28 in/7.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPMD18J080S,22218 ,80 mm,4 in / 101.6 mm,10.32 in / 262.1 mm,11.62 in / 295.1 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpmd18j080s,Mounted Bearing,22218,80 mm,Metric,,Eccentric,Two-Bolt Pillow Block,,4 in/101.6 mm,7.9 in/200.7 mm,5.13 in/130.3 mm,10.32 in/262.1 mm,11.62 in/295.1 mm,14 in/355.6 mm,3.41 in/86.6 mm,2 in/50.8 mm,0.875 in/24 mm,1.44 in/36.6 mm,4.3 in/109.2 mm,2.59 in/65.8 mm,0.27 in/6.9 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMP18J085S,22218 ,85 mm,3.75 in / 95.3 mm,9.38 in / 238.3 mm,11.25 in / 285.8 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmp18j085s,Mounted Bearing,22218,85 mm,Metric,QMP18J085SB/QMP18J085SC/QMP18J085SEB/QMP18J085SEC/QMP18J085SEM/QMP18J085SEN/QMP18J085SEO/QMP18J085SET/QMP18J085SM/QMP18J085SN/QMP18J085SO/QMP18J085ST,Eccentric,Two-Bolt Pillow Block,0883450154512/0883450154604/0883450154611/0883450154628/0883450154635/0883450154857/0883450154949/0883450154956/0883450154963/0883450154970/0883450249485/0883450249829,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,9.38 in/238.3 mm,11.25 in/285.8 mm,13.5 in/342.9 mm,3.41 in/86.6 mm,1.88 in/47.8 mm,0.875 in/24 mm,1.44 in/36.6 mm,4.3 in/109.2 mm,2.59 in/65.8 mm,0.28 in/7.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPL18J085S,22218 ,85 mm,3.75 in / 95.3 mm,9.25 in / 235 mm,10.75 in / 273.1 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpl18j085s,Mounted Bearing,22218,85 mm,Metric,QMPL18J085SB/QMPL18J085SC/QMPL18J085SEB/QMPL18J085SEC/QMPL18J085SEM/QMPL18J085SEN/QMPL18J085SEO/QMPL18J085SET/QMPL18J085SM/QMPL18J085SN/QMPL18J085SO/QMPL18J085ST,Eccentric,Two-Bolt Pillow Block,0883450155199/0883450155281/0883450155298/0883450155304/0883450155311/0883450155533/0883450155625/0883450155632/0883450155649/0883450155656/0883450250160/0883450250504,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,9.25 in/235 mm,10.75 in/273.1 mm,13 in/330.2 mm,3.41 in/86.6 mm,1.88 in/47.8 mm,0.875 in/24 mm,1.44 in/36.6 mm,4.3 in/109.2 mm,2.59 in/65.8 mm,0.28 in/7.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPMD18J085S,22218 ,85 mm,4 in / 101.6 mm,10.32 in / 262.1 mm,11.62 in / 295.1 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpmd18j085s,Mounted Bearing,22218,85 mm,Metric,,Eccentric,Two-Bolt Pillow Block,,4 in/101.6 mm,7.9 in/200.7 mm,5.13 in/130.3 mm,10.32 in/262.1 mm,11.62 in/295.1 mm,14 in/355.6 mm,3.41 in/86.6 mm,2 in/50.8 mm,0.875 in/24 mm,1.44 in/36.6 mm,4.3 in/109.2 mm,2.59 in/65.8 mm,0.27 in/6.9 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMSN18J085S,22218 ,85 mm,4.41 in / 112 mm,10.98 in / 279 mm,11.5 in / 292 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmsn18j085s-3,Mounted Bearing,22218,85 mm,Metric,QMSN18J085SB/QMSN18J085SC/QMSN18J085SEB/QMSN18J085SEC/QMSN18J085SEM/QMSN18J085SEN/QMSN18J085SEO/QMSN18J085SET/QMSN18J085SM/QMSN18J085SN/QMSN18J085SO/QMSN18J085ST,Eccentric,Two-Bolt Pillow Block,0883450098120/0883450098137/0883450098151/0883450098168/0883450098175/0883450098182/0883450098199/0883450098205/0883450161022/0883450161381/0883450253680/0883450254076,4.41 in/112 mm,8.35 in/212 mm,4.76 in/121 mm,10.98 in/279 mm,11.5 in/292 mm,13.58 in/345 mm,3.39 in/86 mm,1.54 in/39 mm,0.75 in/20 mm,1.46 in/37 mm,4.29 in/109 mm,2.6 in/66 mm,0.28 in/7 mm,4.06 in/103 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMSN18J090S,22218 ,90 mm,4.41 in / 112 mm,11.42 in / 290 mm,12.87 in / 327 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmsn18j090s-3,Mounted Bearing,22218,90 mm,Metric,QMSN18J090SB/QMSN18J090SC/QMSN18J090SEB/QMSN18J090SEC/QMSN18J090SEM/QMSN18J090SEN/QMSN18J090SEO/QMSN18J090SET/QMSN18J090SM/QMSN18J090SN/QMSN18J090SO/QMSN18J090ST,Eccentric,Two-Bolt Pillow Block,0883450098229/0883450098236/0883450098250/0883450098267/0883450098274/0883450098281/0883450098298/0883450098304/0883450161053/0883450161411/0883450253710/0883450254106,4.41 in/112 mm,8.35 in/212 mm,4.76 in/121 mm,11.42 in/290 mm,12.87 in/327 mm,14.96 in/380 mm,3.31 in/84 mm,1.54 in/39 mm,0.875 in/24 mm,1.46 in/37 mm,4.17 in/106 mm,2.6 in/66 mm,0.16 in/4 mm,4.02 in/102 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMP18J090S,22218 ,90 mm,3.75 in / 95.3 mm,9.38 in / 238.3 mm,11.25 in / 285.8 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmp18j090s,Mounted Bearing,22218,90 mm,Metric,QMP18J090SB/QMP18J090SC/QMP18J090SEB/QMP18J090SEC/QMP18J090SEM/QMP18J090SEN/QMP18J090SEO/QMP18J090SET/QMP18J090SM/QMP18J090SN/QMP18J090SO/QMP18J090ST,Eccentric,Two-Bolt Pillow Block,0883450082228/0883450082235/0883450082259/0883450082266/0883450082273/0883450082280/0883450082297/0883450082303/0883450154543/0883450154888/0883450249515/0883450249850,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,9.38 in/238.3 mm,11.25 in/285.8 mm,13.5 in/342.9 mm,3.41 in/86.6 mm,1.88 in/47.8 mm,0.875 in/24 mm,1.44 in/36.6 mm,4.3 in/109.2 mm,2.59 in/65.8 mm,0.28 in/7.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPL18J090S,22218 ,90 mm,3.75 in / 95.3 mm,9.25 in / 235 mm,10.75 in / 273.1 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpl18j090s,Mounted Bearing,22218,90 mm,Metric,QMPL18J090SB/QMPL18J090SC/QMPL18J090SEB/QMPL18J090SEC/QMPL18J090SEM/QMPL18J090SEN/QMPL18J090SEO/QMPL18J090SET/QMPL18J090SM/QMPL18J090SN/QMPL18J090SO/QMPL18J090ST,Eccentric,Two-Bolt Pillow Block,0883450088428/0883450088435/0883450088459/0883450088466/0883450088473/0883450088480/0883450088497/0883450088503/0883450155229/0883450155564/0883450250191/0883450250535,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,9.25 in/235 mm,10.75 in/273.1 mm,13 in/330.2 mm,3.41 in/86.6 mm,1.88 in/47.8 mm,0.875 in/24 mm,1.44 in/36.6 mm,4.3 in/109.2 mm,2.59 in/65.8 mm,0.28 in/7.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPMD18J090S,22218 ,90 mm,4 in / 101.6 mm,10.32 in / 262.1 mm,11.62 in / 295.1 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpmd18j090s,Mounted Bearing,22218,90 mm,Metric,,Eccentric,Two-Bolt Pillow Block,,4 in/101.6 mm,7.9 in/200.7 mm,5.13 in/130.3 mm,10.32 in/262.1 mm,11.62 in/295.1 mm,14 in/355.6 mm,3.41 in/86.6 mm,2 in/50.8 mm,0.875 in/24 mm,1.44 in/36.6 mm,4.3 in/109.2 mm,2.59 in/65.8 mm,0.27 in/6.9 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
